region,price,dateISO,regionDesc,country
3,0.5,01/09/1993,South East,England
3,1,01/02/2022,South East,England
3,0.49000001,01/04/1990,South East,England
3,0.44999999,01/09/1993,South East,England
3,1.75,01/02/2020,South East,England
3,1.5,01/01/2019,South East,England
3,0.85000002,01/02/2011,South East,England
3,0.58999997,01/03/1995,South East,England
3,0.79000002,01/12/2017,South East,England
3,0.60000002,01/07/1995,South East,England
3,1.25,01/06/2019,South East,England
3,0.75,01/02/2002,South East,England
3,0.60000002,01/07/2005,South East,England
3,0.64999998,01/04/1996,South East,England
3,1.1,01/04/2018,South East,England
3,1.25,01/07/2018,South East,England
3,0.34999999,01/01/1998,South East,England
3,0.80000001,01/06/2007,South East,England
3,0.88999999,01/08/2000,South East,England
3,1.99,01/07/2022,South East,England
3,0.88999999,01/10/2011,South East,England
3,0.40000001,01/02/2004,South East,England
3,0.64999998,01/01/1992,South East,England
3,0.64999998,01/06/2005,South East,England
3,0.75,01/11/2006,South East,England
3,0.88999999,01/02/2009,South East,England
3,0.69,01/05/2004,South East,England
3,0.55000001,01/12/1989,South East,England
3,1.1900001,01/05/2006,South East,England
3,1.45,01/01/2020,South East,England
3,1.25,01/01/2020,South East,England
3,0.55000001,01/08/2002,South East,England
3,0.47999999,01/12/1995,South East,England
3,0.58999997,01/01/2020,South East,England
3,0.88,01/12/2021,South East,England
3,0.79000002,01/06/2010,South East,England
3,0.69,01/12/2001,South East,England
3,1,01/11/2016,South East,England
3,0.28,01/06/1994,South East,England
3,0.60000002,01/12/1993,South East,England
3,0.89999998,01/04/2019,South East,England
3,1,01/07/2022,South East,England
3,0.58999997,01/04/1995,South East,England
3,0.5,01/12/1997,South East,England
3,0.69,01/10/1991,South East,England
3,0.88999999,01/05/2022,South East,England
3,0.67000002,01/09/2005,South East,England
3,0.38999999,01/10/1994,South East,England
3,0.69,01/09/2008,South East,England
3,0.74000001,01/04/2012,South East,England
3,1.2,01/11/2021,South East,England
3,0.99000001,01/12/2000,South East,England
3,1.1,01/02/2017,South East,England
3,1.65,01/11/2021,South East,England
3,0.64999998,01/07/1996,South East,England
3,0.47999999,01/12/1992,South East,England
3,1.5,01/11/2019,South East,England
3,0.55000001,01/09/1997,South East,England
3,0.64999998,01/02/2002,South East,England
3,1.1,01/10/2018,South East,England
3,0.89999998,01/03/2019,South East,England
3,0.58999997,01/07/1997,South East,England
3,1,01/06/2019,South East,England
3,0.88,01/10/2021,South East,England
3,0.75,01/01/2001,South East,England
3,0.88999999,01/03/2019,South East,England
3,0.38,01/04/1990,South East,England
3,0.69,01/03/1995,South East,England
3,0.89999998,01/05/2014,South East,England
3,0.64999998,01/01/1993,South East,England
3,0.5,01/06/2002,South East,England
3,1,01/05/2016,South East,England
3,1,01/05/2009,South East,England
3,1,01/11/2014,South East,England
3,0.25,01/02/2002,South East,England
3,0.64999998,01/11/1996,South East,England
3,0.44999999,01/04/1996,South East,England
3,0.28999999,01/01/1991,South East,England
3,1.15,01/04/2018,South East,England
3,0.69,01/06/2002,South East,England
3,0.80000001,01/08/2009,South East,England
3,0.69,01/08/2000,South East,England
3,0.77999997,01/06/2018,South East,England
3,1.25,01/03/2014,South East,England
3,0.88,01/02/2022,South East,England
3,0.75,01/12/2003,South East,England
3,0.99000001,01/08/2019,South East,England
3,0.79000002,01/11/2006,South East,England
3,0.50999999,01/02/1999,South East,England
3,0.64999998,01/06/1993,South East,England
3,0.69,01/12/2013,South East,England
3,0.58999997,01/12/1993,South East,England
3,0.99000001,01/03/2003,South East,England
3,1.4,01/06/2018,South East,England
3,0.5,01/06/1997,South East,England
3,0.88999999,01/12/2018,South East,England
3,0.79000002,01/07/2022,South East,England
3,0.64999998,01/12/2003,South East,England
3,0.80000001,01/06/2010,South East,England
3,0.67000002,01/05/2005,South East,England
3,0.88999999,01/12/1993,South East,England
3,0.55000001,01/01/1994,South East,England
3,1,01/02/2022,South East,England
3,1.05,01/12/2019,South East,England
3,1.1,01/02/2018,South East,England
3,0.30000001,01/03/1993,South East,England
3,0.81999999,01/09/2005,South East,England
3,0.85000002,01/11/2021,South East,England
3,0.88999999,01/02/2002,South East,England
3,1,01/07/2015,South East,England
3,0.79000002,01/04/2005,South East,England
3,0.99000001,01/03/2011,South East,England
3,0.64999998,01/02/2007,South East,England
3,0.60000002,01/08/1995,South East,England
3,0.55000001,01/03/1998,South East,England
3,0.99000001,01/05/2022,South East,England
3,1.04,01/09/2012,South East,England
3,0.33000001,01/07/2010,South East,England
3,0.97000003,01/11/2019,South East,England
3,0.88999999,01/08/2019,South East,England
3,0.58999997,01/05/1997,South East,England
3,0.5,01/02/1996,South East,England
3,0.85000002,01/03/2013,South East,England
3,0.58999997,01/10/1994,South East,England
3,0.75,01/05/2005,South East,England
3,0.88999999,01/07/2022,South East,England
3,0.55000001,01/05/1997,South East,England
3,0.69,01/09/2008,South East,England
3,1,01/07/2021,South East,England
3,1.09,01/10/2014,South East,England
3,0.5,01/05/2012,South East,England
3,0.44999999,01/11/1989,South East,England
3,0.64999998,01/03/2002,South East,England
3,0.60000002,01/06/2005,South East,England
3,0.75,01/05/2005,South East,England
3,1,01/08/2020,South East,England
3,0.85000002,01/05/2005,South East,England
3,1,01/09/2016,South East,England
3,0.55000001,01/05/1990,South East,England
3,0.55000001,01/11/1995,South East,England
3,0.69999999,01/06/1994,South East,England
3,0.60000002,01/09/2000,South East,England
3,0.85000002,01/05/1995,South East,England
3,0.41999999,01/01/1992,South East,England
3,0.89999998,01/07/2015,South East,England
3,0.72000003,01/11/2008,South East,England
3,1,01/07/2012,South East,England
3,1.25,01/09/2019,South East,England
3,0.54000002,01/04/1992,South East,England
3,0.99000001,01/07/2022,South East,England
3,0.99000001,01/03/2002,South East,England
3,0.49000001,01/08/2000,South East,England
3,0.28999999,01/11/1994,South East,England
3,1.39,01/11/2013,South East,England
3,0.88999999,01/10/2018,South East,England
3,1.2,01/01/2010,South East,England
3,1,01/08/2020,South East,England
3,0.94999999,01/09/2018,South East,England
3,0.75,01/03/2002,South East,England
3,1.6,01/10/2021,South East,England
3,0.75,01/04/2005,South East,England
3,1,01/11/2012,South East,England
3,0.75,01/07/2012,South East,England
3,0.58999997,01/10/1990,South East,England
3,0.75,01/06/2004,South East,England
3,0.64999998,01/12/2002,South East,England
3,0.58999997,01/05/1995,South East,England
3,0.88999999,01/04/2005,South East,England
3,0.79000002,01/11/2021,South East,England
3,1.4,01/06/2020,South East,England
3,0.99000001,01/11/2008,South East,England
3,0.99000001,01/03/2002,South East,England
3,0.60000002,01/07/2006,South East,England
3,0.85000002,01/04/2021,South East,England
3,0.38999999,01/11/1989,South East,England
3,1.99,01/10/2017,South East,England
3,1.99,01/07/2021,South East,England
3,0.79000002,01/03/2022,South East,England
3,0.55000001,01/11/1989,South East,England
3,0.79000002,01/02/2012,South East,England
3,0.76999998,01/07/2021,South East,England
3,1.3,01/07/2017,South East,England
3,0.49000001,01/05/1989,South East,England
3,0.49000001,01/08/1989,South East,England
3,0.75,01/03/2002,South East,England
3,0.58999997,01/12/2000,South East,England
3,0.80000001,01/06/2008,South East,England
3,0.38,01/03/1996,South East,England
3,1,01/02/2016,South East,England
3,1.25,01/10/2018,South East,England
3,0.40000001,01/01/1997,South East,England
3,1,01/08/2014,South East,England
3,0.88999999,01/10/2008,South East,England
3,0.68000001,01/10/1992,South East,England
3,0.85000002,01/12/2014,South East,England
3,1.05,01/05/2012,South East,England
3,0.60000002,01/01/1997,South East,England
3,0.69,01/06/2002,South East,England
3,0.69,01/09/2002,South East,England
3,0.69,01/03/2002,South East,England
3,0.64999998,01/03/2002,South East,England
3,1.4,01/03/2021,South East,England
3,0.77999997,01/10/2004,South East,England
3,0.38999999,01/03/1995,South East,England
3,0.85000002,01/11/2020,South East,England
3,0.60000002,01/01/2007,South East,England
3,1,01/06/2013,South East,England
3,0.69,01/02/2000,South East,England
3,0.58999997,01/06/1999,South East,England
3,0.67000002,01/04/2005,South East,England
3,0.63,01/07/2022,South East,England
3,1.75,01/08/2015,South East,England
3,1.1900001,01/08/2008,South East,England
3,0.89999998,01/10/2019,South East,England
3,0.85000002,01/10/2020,South East,England
3,1.99,01/05/2021,South East,England
3,0.98000002,01/06/2022,South East,England
3,1.99,01/09/2020,South East,England
3,1.3,01/05/2017,South East,England
3,0.88999999,01/03/2005,South East,England
3,0.69,01/08/2014,South East,England
3,1.29,01/04/2011,South East,England
3,1,01/08/2019,South East,England
3,0.69,01/05/1997,South East,England
3,0.64999998,01/10/2001,South East,England
3,1,01/03/2015,South East,England
3,0.88999999,01/05/2019,South East,England
3,0.38,01/11/1989,South East,England
3,1.25,01/07/2003,South East,England
3,0.28,01/04/1995,South East,England
3,0.79000002,01/03/2005,South East,England
3,1,01/07/2019,South East,England
3,1.1,01/09/2018,South East,England
3,0.99000001,01/12/2003,South East,England
3,0.57999998,01/09/2020,South East,England
3,1.13,01/05/2012,South East,England
3,0.57999998,01/01/2021,South East,England
3,0.55000001,01/12/1998,South East,England
3,0.74000001,01/04/1989,South East,England
3,0.38999999,01/10/1998,South East,England
3,1,01/07/2018,South East,England
3,0.89999998,01/09/2019,South East,England
3,1,01/01/2013,South East,England
3,1.04,01/08/2012,South East,England
3,0.69,01/04/2002,South East,England
3,0.99000001,01/06/2013,South East,England
3,0.79000002,01/01/2022,South East,England
3,1.1,01/10/2010,South East,England
3,0.41999999,01/10/1994,South East,England
3,0.77999997,01/03/2005,South East,England
3,1.1,01/09/2019,South East,England
3,1.1,01/04/2019,South East,England
3,0.38999999,01/01/1997,South East,England
3,1.1,01/10/2012,South East,England
3,0.79000002,01/03/1993,South East,England
3,0.94999999,01/07/2018,South East,England
3,0.99000001,01/11/2018,South East,England
3,0.99000001,01/04/2002,South East,England
3,1,01/02/2014,South East,England
3,1.1,01/04/2018,South East,England
3,0.58999997,01/08/2000,South East,England
3,0.51999998,01/04/2002,South East,England
3,0.79000002,01/04/2002,South East,England
3,0.60000002,01/03/1998,South East,England
3,1.1900001,01/04/2004,South East,England
3,0.44999999,01/12/1995,South East,England
3,0.49000001,01/12/1999,South East,England
3,0.60000002,01/03/2005,South East,England
3,1.05,01/08/2021,South East,England
3,0.75,01/08/2004,South East,England
3,1,01/02/2016,South East,England
3,1.4,01/06/2021,South East,England
3,1,01/02/2022,South East,England
3,0.63,01/08/2020,South East,England
3,0.34999999,01/10/1989,South East,England
3,0.63999999,01/03/2012,South East,England
3,0.94999999,01/09/2011,South East,England
3,1.5,01/09/2020,South East,England
3,0.88,01/02/2018,South East,England
3,1,01/02/2020,South East,England
3,0.38999999,01/12/1995,South East,England
3,0.85000002,01/06/2021,South East,England
3,0.94999999,01/04/2018,South East,England
3,0.47999999,01/04/2002,South East,England
3,0.75,01/01/1995,South East,England
3,0.88,01/04/2022,South East,England
3,0.75,01/01/2003,South East,England
3,0.38999999,01/09/2005,South East,England
3,0.60000002,01/04/1994,South East,England
3,0.77999997,01/07/2005,South East,England
3,1,01/06/2016,South East,England
3,1.35,01/08/2022,South East,England
3,0.44999999,01/09/1992,South East,England
3,0.69,01/05/2002,South East,England
3,0.80000001,01/04/2002,South East,England
3,0.88,01/07/2018,South East,England
3,1.05,01/02/2020,South East,England
3,0.75,01/10/2021,South East,England
3,1.35,01/03/2016,South East,England
3,0.88999999,01/07/2015,South East,England
3,0.64999998,01/12/2013,South East,England
3,0.79000002,01/05/2009,South East,England
3,0.89999998,01/02/2005,South East,England
3,0.88999999,01/07/2022,South East,England
3,0.79000002,01/01/2005,South East,England
3,0.69,01/06/1994,South East,England
3,1,01/10/2016,South East,England
3,0.99000001,01/04/2002,South East,England
3,0.83999997,01/01/2007,South East,England
3,1,01/09/2014,South East,England
3,0.55000001,01/11/1989,South East,England
3,0.69,01/08/2022,South East,England
3,0.79000002,01/07/2022,South East,England
3,0.69,01/01/2003,South East,England
3,1,01/05/2014,South East,England
3,0.58999997,01/10/2006,South East,England
3,0.75,01/02/2005,South East,England
3,0.69,01/09/1996,South East,England
3,0.79000002,01/01/2009,South East,England
3,0.83999997,01/11/2007,South East,England
3,0.38999999,01/02/2005,South East,England
3,1.1900001,01/02/2005,South East,England
3,1.1,01/08/2012,South East,England
3,0.55000001,01/02/1999,South East,England
3,0.58999997,01/10/1994,South East,England
3,0.77999997,01/12/2018,South East,England
3,0.99000001,01/06/2010,South East,England
3,0.55000001,01/01/2001,South East,England
3,0.88999999,01/08/2019,South East,England
3,1,01/09/2012,South East,England
3,1,01/03/2016,South East,England
3,0.38999999,01/08/1994,South East,England
3,0.55000001,01/04/1998,South East,England
3,0.64999998,01/09/2008,South East,England
3,0.88999999,01/07/2022,South East,England
3,0.69,01/01/2000,South East,England
3,0.79000002,01/07/2007,South East,England
3,1,01/06/2012,South East,England
3,0.75,01/11/1999,South East,England
3,0.75,01/01/2005,South East,England
3,0.64999998,01/04/2002,South East,England
3,1.1,01/11/2018,South East,England
3,1,01/05/2012,South East,England
3,1.1900001,01/02/2010,South East,England
3,0.68000001,01/07/2003,South East,England
3,0.79000002,01/07/2004,South East,England
3,0.40000001,01/01/2000,South East,England
3,0.44,01/06/2018,South East,England
3,1.1,01/01/2018,South East,England
3,0.94999999,01/05/2019,South East,England
3,0.77999997,01/04/2019,South East,England
3,0.69,01/02/2001,South East,England
3,0.75,01/01/2005,South East,England
3,0.87,01/04/2008,South East,England
3,1,01/03/2019,South East,England
3,0.5,01/06/2000,South East,England
3,0.93000001,01/09/2022,South East,England
3,0.64999998,01/01/2005,South East,England
3,0.77999997,01/07/2021,South East,England
3,0.64999998,01/01/1994,South East,England
3,1.35,01/07/2021,South East,England
3,0.75,01/09/2003,South East,England
3,1.1900001,01/05/2010,South East,England
3,0.88,01/06/2022,South East,England
3,0.79000002,01/01/2005,South East,England
3,0.25,01/01/1996,South East,England
3,1.35,01/07/2022,South East,England
3,0.88999999,01/12/2004,South East,England
3,0.30000001,01/03/2002,South East,England
3,0.75,01/06/2001,South East,England
3,1.4,01/05/2021,South East,England
3,1.29,01/10/2011,South East,England
3,0.69999999,01/08/1993,South East,England
3,0.49000001,01/10/1989,South East,England
3,0.79000002,01/12/1999,South East,England
3,0.58999997,01/12/1999,South East,England
3,0.38999999,01/02/1993,South East,England
3,0.99000001,01/01/2000,South East,England
3,1,01/08/2014,South East,England
3,0.69,01/03/2000,South East,England
3,0.88999999,01/11/2000,South East,England
3,1,01/02/2014,South East,England
3,0.49000001,01/10/1998,South East,England
3,0.69,01/05/2002,South East,England
3,0.40000001,01/05/1992,South East,England
3,0.58999997,01/06/1996,South East,England
3,0.69,01/02/2000,South East,England
3,1,01/02/2018,South East,England
3,0.68000001,01/04/2002,South East,England
3,0.99000001,01/04/2019,South East,England
3,0.60000002,01/01/2021,South East,England
3,0.99000001,01/07/2011,South East,England
3,1,01/08/2017,South East,England
3,0.99000001,01/05/2002,South East,England
3,1,01/12/2018,South East,England
3,0.68000001,01/10/2003,South East,England
3,0.58999997,01/08/2022,South East,England
3,1.1,01/03/2018,South East,England
3,0.68000001,01/07/2001,South East,England
3,0.69,01/10/2000,South East,England
3,1.25,01/06/2018,South East,England
3,0.60000002,01/04/1994,South East,England
3,0.47999999,01/05/1994,South East,England
3,0.68000001,01/05/2002,South East,England
3,0.88999999,01/07/2020,South East,England
3,1.29,01/08/2011,South East,England
3,0.5,01/03/2000,South East,England
3,0.49000001,01/12/2004,South East,England
3,0.75,01/01/2003,South East,England
3,0.79000002,01/08/2022,South East,England
3,1,01/04/2019,South East,England
3,0.99000001,01/03/2011,South East,England
3,0.79000002,01/12/2004,South East,England
3,1,01/09/2021,South East,England
3,0.99000001,01/12/2004,South East,England
3,0.68000001,01/02/2005,South East,England
3,1,01/03/2013,South East,England
3,0.79000002,01/08/2022,South East,England
3,0.49000001,01/02/1998,South East,England
3,0.79000002,01/05/2002,South East,England
3,0.5,01/02/1994,South East,England
3,0.79000002,01/01/2005,South East,England
3,0.88999999,01/04/1999,South East,England
3,1.05,01/07/2013,South East,England
3,1,01/05/2012,South East,England
3,0.68000001,01/02/1999,South East,England
3,0.49000001,01/09/1995,South East,England
3,0.69,01/03/2022,South East,England
3,0.80000001,01/02/2009,South East,England
3,1.25,01/08/2022,South East,England
3,0.60000002,01/12/2005,South East,England
3,0.38999999,01/03/1997,South East,England
3,0.64999998,01/04/1993,South East,England
3,0.77999997,01/12/2004,South East,England
3,0.38999999,01/09/1992,South East,England
3,0.40000001,01/09/1989,South East,England
3,0.60000002,01/12/2004,South East,England
3,0.64999998,01/09/1998,South East,England
3,0.88999999,01/08/2008,South East,England
3,0.58999997,01/06/1998,South East,England
3,0.77999997,01/05/2006,South East,England
3,1.25,01/06/2014,South East,England
3,0.94999999,01/01/2018,South East,England
3,0.56,01/11/1995,South East,England
3,0.88,01/09/2019,South East,England
3,0.64999998,01/07/2020,South East,England
3,1.2,01/05/2016,South East,England
3,0.34999999,01/05/1996,South East,England
3,0.94999999,01/04/2012,South East,England
3,0.85000002,01/04/2021,South East,England
3,0.55000001,01/07/1990,South East,England
3,0.69,01/05/1999,South East,England
3,0.58999997,01/08/2021,South East,England
3,1.99,01/05/2019,South East,England
3,1,01/12/2013,South East,England
3,0.68000001,01/06/2002,South East,England
3,1.35,01/03/2022,South East,England
3,1,01/07/2022,South East,England
3,0.64999998,01/10/1998,South East,England
3,1.25,01/11/2010,South East,England
3,0.93000001,01/06/2011,South East,England
3,0.55000001,01/05/2002,South East,England
3,0.30000001,01/05/1996,South East,England
3,0.38999999,01/05/1990,South East,England
3,0.69999999,01/10/1993,South East,England
3,0.49000001,01/12/1997,South East,England
3,1,01/09/2021,South East,England
3,1,01/05/2014,South East,England
3,1.1,01/01/2018,South East,England
3,0.49000001,01/09/1992,South East,England
3,0.38999999,01/11/1994,South East,England
3,0.68000001,01/01/2020,South East,England
3,0.88999999,01/08/2006,South East,England
3,0.63,01/09/2022,South East,England
3,1.5,01/11/2017,South East,England
3,1.75,01/06/2015,South East,England
3,0.69,01/08/2002,South East,England
3,0.58999997,01/01/1995,South East,England
3,0.89999998,01/08/2022,South East,England
3,0.99000001,01/01/2018,South East,England
3,0.99000001,01/01/2019,South East,England
3,0.97000003,01/03/2018,South East,England
3,0.80000001,01/02/2008,South East,England
3,0.64999998,01/11/1998,South East,England
3,0.83999997,01/03/2008,South East,England
3,0.69,01/09/2000,South East,England
3,0.79000002,01/07/1991,South East,England
3,0.79000002,01/07/2003,South East,England
3,1.39,01/08/2012,South East,England
3,1.55,01/08/2020,South East,England
3,1,01/01/2018,South East,England
3,0.75,01/11/2004,South East,England
3,0.69,01/10/2022,South East,England
3,0.75,01/08/1997,South East,England
3,0.85000002,01/01/2010,South East,England
3,0.75,01/05/2007,South East,England
3,0.75,01/12/2013,South East,England
3,0.67000002,01/10/2004,South East,England
3,0.69,01/12/2001,South East,England
3,0.28999999,01/02/2002,South East,England
3,0.85000002,01/06/2021,South East,England
3,0.98000002,01/10/2018,South East,England
3,0.88999999,01/05/2000,South East,England
3,1.3,01/07/2022,South East,England
3,0.49000001,01/04/1993,South East,England
3,0.99000001,01/05/2018,South East,England
3,0.75,01/01/2000,South East,England
3,0.79000002,01/07/2010,South East,England
3,0.94999999,01/05/2019,South East,England
3,0.58999997,01/03/1995,South East,England
3,0.68000001,01/06/1992,South East,England
3,0.44999999,01/10/1995,South East,England
3,1.65,01/11/2017,South East,England
3,0.89999998,01/03/2015,South East,England
3,0.5,01/03/2012,South East,England
3,0.67000002,01/10/2004,South East,England
3,0.79000002,01/08/2022,South East,England
3,0.75,01/08/2021,South East,England
3,0.75,01/02/2005,South East,England
3,0.88999999,01/03/2006,South East,England
3,0.44999999,01/07/1997,South East,England
3,0.60000002,01/04/1998,South East,England
3,0.88999999,01/04/2016,South East,England
3,0.75,01/02/2022,South East,England
3,0.60000002,01/12/1994,South East,England
3,0.40000001,01/10/1993,South East,England
3,0.88999999,01/06/2002,South East,England
3,0.87,01/11/2021,South East,England
3,1.5,01/04/2017,South East,England
3,0.75,01/10/1989,South East,England
3,0.83999997,01/07/2006,South East,England
3,0.69,01/01/2022,South East,England
3,0.50999999,01/04/1998,South East,England
3,0.49000001,01/10/1991,South East,England
3,1.99,01/08/2020,South East,England
3,1.1900001,01/10/2004,South East,England
3,0.69,01/01/1990,South East,England
3,0.99000001,01/03/1999,South East,England
3,0.54000002,01/03/2004,South East,England
3,0.68000001,01/05/2004,South East,England
3,0.44999999,01/04/1994,South East,England
3,0.99000001,01/06/2015,South East,England
3,0.85000002,01/02/2021,South East,England
3,0.69,01/06/2002,South East,England
3,0.79000002,01/12/1995,South East,England
3,0.58999997,01/03/1997,South East,England
3,1,01/04/2015,South East,England
3,0.81999999,01/04/2009,South East,England
3,0.68000001,01/09/1993,South East,England
3,1,01/12/2015,South East,England
3,0.69,01/03/2022,South East,England
3,0.79000002,01/09/2004,South East,England
3,0.79000002,01/06/2011,South East,England
3,0.69,01/10/1999,South East,England
3,0.77999997,01/07/2021,South East,England
3,1,01/09/2013,South East,England
3,0.69,01/10/2013,South East,England
3,1.5,01/12/2019,South East,England
3,0.5,01/03/2006,South East,England
3,0.68000001,01/08/2003,South East,England
3,0.94999999,01/03/2004,South East,England
3,1,01/09/2021,South East,England
3,0.63999999,01/11/2010,South East,England
3,0.38999999,01/06/1995,South East,England
3,1.39,01/06/2012,South East,England
3,0.60000002,01/01/2001,South East,England
3,1,01/07/2022,South East,England
3,1.29,01/10/2020,South East,England
3,0.75,01/09/2004,South East,England
3,0.58999997,01/06/1994,South East,England
3,0.83999997,01/04/2008,South East,England
3,0.89999998,01/11/2009,South East,England
3,0.60000002,01/03/2003,South East,England
3,0.69999999,01/04/1999,South East,England
3,0.85000002,01/04/2005,South East,England
3,0.58999997,01/12/1991,South East,England
3,1.1900001,01/09/2004,South East,England
3,0.47999999,01/02/2002,South East,England
3,0.79000002,01/11/2002,South East,England
3,0.85000002,01/11/2020,South East,England
3,0.99000001,01/03/2018,South East,England
3,1,01/07/2014,South East,England
3,1,01/06/2013,South East,England
3,0.60000002,01/04/2022,South East,England
3,1.5,01/10/2016,South East,England
3,0.77999997,01/01/2007,South East,England
3,0.64999998,01/11/2021,South East,England
3,0.79000002,01/08/2022,South East,England
3,1.1900001,01/08/2004,South East,England
3,1.1,01/08/2009,South East,England
3,0.94999999,01/08/2003,South East,England
3,0.81999999,01/08/2009,South East,England
3,0.57999998,01/12/1992,South East,England
3,1.4,01/11/2015,South East,England
3,0.58999997,01/07/1997,South East,England
3,0.80000001,01/07/2002,South East,England
3,0.80000001,01/01/2021,South East,England
3,1,01/11/2008,South East,England
3,1,01/02/2015,South East,England
3,0.79000002,01/08/2004,South East,England
3,0.75,01/03/2002,South East,England
3,0.75,01/06/1998,South East,England
3,0.72000003,01/09/2008,South East,England
3,0.44999999,01/12/1995,South East,England
3,0.75,01/06/2003,South East,England
3,0.55000001,01/10/1993,South East,England
3,1.1,01/08/2017,South East,England
3,0.57999998,01/01/2021,South East,England
3,1.1,01/12/2017,South East,England
3,0.88999999,01/05/2022,South East,England
3,0.89999998,01/10/2015,South East,England
3,0.99000001,01/03/2008,South East,England
3,0.58999997,01/09/1991,South East,England
3,1,01/11/2012,South East,England
3,0.75,01/09/1990,South East,England
3,1.15,01/01/2018,South East,England
3,0.15000001,01/07/1997,South East,England
3,0.89999998,01/05/2020,South East,England
3,0.88999999,01/07/1996,South East,England
3,0.80000001,01/10/2015,South East,England
3,0.60000002,01/09/2021,South East,England
3,1.1,01/10/2018,South East,England
3,0.60000002,01/07/1995,South East,England
3,0.88,01/08/2022,South East,England
3,1,01/06/2020,South East,England
3,0.64999998,01/02/2002,South East,England
3,0.89999998,01/09/2010,South East,England
3,0.34,01/10/1999,South East,England
3,0.74000001,01/09/2000,South East,England
3,0.69,01/01/1997,South East,England
3,1,01/04/2015,South East,England
3,0.75,01/08/1999,South East,England
3,0.47999999,01/05/1994,South East,England
3,0.47999999,01/10/1992,South East,England
3,0.37,01/01/2007,South East,England
3,0.5,01/10/2007,South East,England
3,1,01/01/2022,South East,England
3,0.88999999,01/06/2000,South East,England
3,0.56,01/02/2006,South East,England
3,1.75,01/06/2020,South East,England
3,0.38999999,01/09/1995,South East,England
3,0.38,01/10/1995,South East,England
3,1.1,01/02/2018,South East,England
3,0.64999998,01/06/1999,South East,England
3,1.1,01/08/2022,South East,England
3,0.99000001,01/01/2014,South East,England
3,0.56,01/08/2004,South East,England
3,0.94999999,01/09/2018,South East,England
3,0.64999998,01/07/2002,South East,England
3,0.79000002,01/08/2022,South East,England
3,0.69999999,01/02/1993,South East,England
3,0.49000001,01/07/2000,South East,England
3,0.69,01/03/2002,South East,England
3,1,01/08/2011,South East,England
3,0.89999998,01/07/2018,South East,England
3,0.99000001,01/07/2004,South East,England
3,0.77999997,01/07/2021,South East,England
3,0.99000001,01/09/2018,South East,England
3,0.49000001,01/07/2002,South East,England
3,0.60000002,01/10/2010,South East,England
3,0.99000001,01/09/2010,South East,England
3,0.75,01/09/2002,South East,England
3,0.40000001,01/02/2002,South East,England
3,0.63,01/04/2022,South East,England
3,0.38999999,01/02/1995,South East,England
3,0.79000002,01/08/2003,South East,England
3,0.89999998,01/03/2022,South East,England
3,0.69,01/12/2013,South East,England
3,0.64999998,01/10/2004,South East,England
3,0.55000001,01/01/1998,South East,England
3,0.69,01/12/1999,South East,England
3,0.77999997,01/12/2006,South East,England
3,1,01/05/2020,South East,England
3,1.5,01/10/2019,South East,England
3,0.94999999,01/10/2013,South East,England
3,0.94999999,01/06/2013,South East,England
3,0.49000001,01/08/1993,South East,England
3,0.79000002,01/01/2008,South East,England
3,0.57999998,01/03/1989,South East,England
3,0.68000001,01/07/2004,South East,England
3,0.58999997,01/05/1993,South East,England
3,1,01/05/2012,South East,England
3,0.55000001,01/12/2001,South East,England
3,0.44999999,01/06/1997,South East,England
3,0.99000001,01/01/1998,South East,England
3,0.69,01/12/1999,South East,England
3,1,01/04/2015,South East,England
3,0.80000001,01/03/2011,South East,England
3,0.60000002,01/08/1993,South East,England
3,0.5,01/10/1997,South East,England
3,0.75,01/10/2001,South East,England
3,1,01/03/2019,South East,England
3,1,01/02/2020,South East,England
3,1,01/07/2019,South East,England
3,0.36000001,01/02/1996,South East,England
3,0.79000002,01/10/2020,South East,England
3,1.1,01/03/2018,South East,England
3,1,01/06/2022,South East,England
3,0.5,01/07/2002,South East,England
3,0.49000001,01/08/1995,South East,England
3,0.38999999,01/08/1993,South East,England
3,0.75,01/03/2011,South East,England
3,0.38999999,01/11/1995,South East,England
3,0.69999999,01/11/1997,South East,England
3,0.80000001,01/08/2007,South East,England
3,0.99000001,01/06/2006,South East,England
3,0.75,01/08/2022,South East,England
3,0.88,01/11/2021,South East,England
3,0.47999999,01/07/2002,South East,England
3,0.99000001,01/10/2014,South East,England
3,1.35,01/08/2008,South East,England
3,0.58999997,01/09/1995,South East,England
3,0.44999999,01/04/1993,South East,England
3,0.49000001,01/03/1993,South East,England
3,1.1,01/06/2018,South East,England
3,0.64999998,01/04/1994,South East,England
3,0.79000002,01/06/2010,South East,England
3,0.64999998,01/02/2000,South East,England
3,0.55000001,01/09/1994,South East,England
3,1,01/08/2019,South East,England
3,0.79000002,01/08/2022,South East,England
3,0.64999998,01/06/2006,South East,England
3,0.54000002,01/08/1989,South East,England
3,0.88999999,01/04/2011,South East,England
3,0.89999998,01/10/2015,South East,England
3,1.1,01/10/2018,South East,England
3,0.79000002,01/08/2004,South East,England
3,0.69,01/01/1999,South East,England
3,0.58999997,01/04/1994,South East,England
3,1,01/05/2022,South East,England
3,0.75,01/09/2007,South East,England
3,1,01/03/2019,South East,England
3,0.25,01/06/2004,South East,England
3,1,01/12/2015,South East,England
3,0.75,01/06/1998,South East,England
3,0.49000001,01/03/1989,South East,England
